episode,win,reward,steps,trial_count,epsilon,w_norm
5048,0,7.7000,12,66,0.05000,5.8641
5049,0,6.0000,6,61,0.05000,5.8750
5050,0,-1.0000,1,1,0.05000,5.8219
5051,0,9.3000,19,68,0.05000,5.8688
5052,0,7.2000,10,65,0.05000,5.9045
5053,0,-0.4000,3,3,0.05000,5.7784
5054,0,-1.0000,1,1,0.05000,5.7290
5055,0,-1.0000,1,1,0.05000,5.6826
5056,0,8.0000,15,63,0.05000,5.7412
5057,0,8.0000,13,67,0.05000,5.7984
5058,0,1.3000,6,14,0.05000,5.6842
5059,0,8.6000,15,69,0.05000,5.7499
5060,0,10.0000,23,67,0.05000,5.8227
5061,0,5.7000,4,62,0.05000,5.8314
5062,0,-1.0000,1,1,0.05000,5.7774
5063,0,-0.7000,2,2,0.05000,5.6960
5064,0,-1.0000,1,1,0.05000,5.6493
5065,0,-1.0000,1,1,0.05000,5.6055
5066,0,6.3000,11,54,0.05000,5.6523
5067,0,5.5000,2,64,0.05000,5.6616
5068,0,-1.0000,1,1,0.05000,5.6186
5069,0,6.5000,9,60,0.05000,5.6584
5070,0,5.9000,9,54,0.05000,5.6704
5071,0,1.9000,3,26,0.05000,5.6256
5072,0,-0.7000,2,2,0.05000,5.5600
5073,0,-0.1000,3,6,0.05000,5.4922
5074,0,4.3000,6,44,0.05000,5.4954
5075,0,6.1000,7,60,0.05000,5.5354
5076,0,2.5000,6,26,0.05000,5.5055
5077,0,5.0000,7,49,0.05000,5.5253
5078,0,-0.4000,2,5,0.05000,5.4804
5079,0,7.6000,13,63,0.05000,5.5043
5080,0,5.7000,4,62,0.05000,5.5195
5081,0,6.7000,6,68,0.05000,5.5371
5082,0,4.0000,4,45,0.05000,5.5375
5083,0,8.6000,16,67,0.05000,5.5741
5084,0,3.2000,2,41,0.05000,5.5647
5085,0,5.3000,3,60,0.05000,5.5760
5086,0,4.5000,4,50,0.05000,5.5819
5087,0,2.8000,4,33,0.05000,5.5623
5088,0,5.3000,3,60,0.05000,5.5784
5089,0,6.2000,6,63,0.05000,5.5965
5090,0,-1.0000,1,1,0.05000,5.5625
5091,0,7.8000,13,65,0.05000,5.5896
5092,0,0.0000,2,9,0.05000,5.5446
5093,0,4.2000,4,47,0.05000,5.5455
5094,0,2.7000,3,34,0.05000,5.5319
5095,0,7.7000,12,66,0.05000,5.5622
5096,0,5.0000,8,47,0.05000,5.5698
5097,0,6.3000,7,62,0.05000,5.5926
5098,0,-1.0000,1,1,0.05000,5.5574
5099,0,6.4000,8,61,0.05000,5.5880
5100,0,-1.0000,1,1,0.05000,5.5529
5101,0,5.7000,3,64,0.05000,5.5718
5102,0,6.1000,5,64,0.05000,5.5903
5103,0,6.4000,10,57,0.05000,5.6165
5104,0,3.0000,7,29,0.05000,5.5846
5105,0,6.7000,7,66,0.05000,5.6151
5106,0,6.7000,6,68,0.05000,5.6331
5107,0,8.6000,19,61,0.05000,5.6890
5108,0,5.0000,3,57,0.05000,5.6927
5109,1,11.0000,16,70,0.05000,5.7194
5110,0,7.8000,12,67,0.05000,5.7568
5111,0,3.1000,4,36,0.05000,5.7092
5112,0,-1.0000,1,1,0.05000,5.6609
5113,0,9.6000,21,67,0.05000,5.7030
5114,0,-0.4000,3,3,0.05000,5.5913
5115,0,5.5000,5,58,0.05000,5.6072
5116,0,6.9000,9,64,0.05000,5.6533
5117,0,5.5000,4,60,0.05000,5.6684
5118,0,2.7000,4,32,0.05000,5.6215
5119,0,5.6000,5,59,0.05000,5.6321
5120,0,-1.0000,1,1,0.05000,5.5899
5121,0,6.8000,8,65,0.05000,5.6265
5122,0,7.8000,13,65,0.05000,5.6869
5123,0,3.6000,7,35,0.05000,5.6533
5124,0,6.3000,3,70,0.05000,5.6688
5125,0,6.4000,9,59,0.05000,5.6871
5126,0,6.1000,7,60,0.05000,5.7024
5127,0,-1.0000,1,1,0.05000,5.6584
5128,0,6.3000,7,62,0.05000,5.6956
5129,0,5.8000,6,59,0.05000,5.7083
5130,0,5.5000,5,58,0.05000,5.7208
5131,0,4.5000,3,52,0.05000,5.7183
5132,0,7.2000,11,63,0.05000,5.7638
5133,0,3.9000,4,44,0.05000,5.7461
5134,0,-1.0000,1,1,0.05000,5.7036
5135,0,0.8000,2,17,0.05000,5.6635
5136,0,8.2000,14,67,0.05000,5.7120
5137,0,6.3000,5,66,0.05000,5.7388
5138,0,-1.0000,1,1,0.05000,5.7016
5139,0,8.1000,14,66,0.05000,5.7551
5140,0,7.7000,13,64,0.05000,5.8063
5141,0,5.9000,5,62,0.05000,5.8171
5142,0,-1.0000,1,1,0.05000,5.7690
5143,0,7.9000,14,64,0.05000,5.8025
5144,0,7.3000,12,62,0.05000,5.8356
5145,0,7.6000,11,67,0.05000,5.8711
5146,0,9.3000,22,62,0.05000,5.9390
5147,0,6.1000,4,66,0.05000,5.9496
5148,0,5.1000,3,58,0.05000,5.9417
5149,0,6.8000,6,69,0.05000,5.9562
5150,0,7.5000,9,70,0.05000,5.9902
5151,0,7.6000,13,63,0.05000,6.0156
5152,0,-0.7000,2,2,0.05000,5.9116
5153,0,2.2000,3,29,0.05000,5.8573
5154,0,7.7000,10,70,0.05000,5.8773
5155,0,-1.0000,1,1,0.05000,5.8253
5156,0,2.5000,7,24,0.05000,5.7534
5157,0,7.5000,10,68,0.05000,5.7893
5158,0,7.2000,10,65,0.05000,5.8105
5159,0,7.4000,8,71,0.05000,5.8528
5160,0,5.4000,6,55,0.05000,5.8625
5161,0,5.1000,8,48,0.05000,5.8582
5162,0,4.2000,3,49,0.05000,5.8469
5163,0,6.6000,7,65,0.05000,5.8797
5164,1,8.6000,4,70,0.05000,5.8998
5165,0,6.4000,6,65,0.05000,5.9137
5166,0,6.7000,8,64,0.05000,5.9409
5167,0,-1.0000,1,1,0.05000,5.8902
5168,0,-0.4000,3,3,0.05000,5.7854
5169,0,6.7000,9,62,0.05000,5.8121
5170,0,7.7000,12,66,0.05000,5.8514
5171,0,5.8000,4,63,0.05000,5.8681
5172,0,6.5000,11,56,0.05000,5.9018
5173,0,5.2000,3,59,0.05000,5.9067
5174,0,7.3000,10,66,0.05000,5.9433
5175,0,7.1000,8,68,0.05000,5.9613
5176,0,5.8000,6,59,0.05000,5.9765
5177,0,7.3000,13,60,0.05000,6.0197
5178,0,0.7000,3,14,0.05000,5.9328
5179,0,7.8000,10,71,0.05000,5.9496
5180,0,4.8000,6,49,0.05000,5.9428
5181,0,0.2000,2,11,0.05000,5.8788
5182,0,4.5000,12,34,0.05000,5.8673
5183,0,5.6000,3,63,0.05000,5.8779
5184,0,4.4000,5,47,0.05000,5.8721
5185,0,6.5000,7,64,0.05000,5.9001
5186,0,8.6000,14,71,0.05000,5.9214
5187,0,2.2000,6,23,0.05000,5.8584
5188,0,-0.7000,2,2,0.05000,5.7993
5189,0,-0.4000,3,3,0.05000,5.7254
5190,0,7.7000,15,60,0.05000,5.7530
5191,0,5.3000,4,58,0.05000,5.7702
5192,0,-1.0000,1,1,0.05000,5.7364
5193,0,6.5000,6,66,0.05000,5.7649
5194,0,8.5000,15,68,0.05000,5.7823
5195,0,7.1000,10,64,0.05000,5.8030
5196,0,7.0000,6,71,0.05000,5.8406
5197,0,8.0000,12,69,0.05000,5.8772
5198,0,3.7000,2,46,0.05000,5.8657
5199,0,-1.0000,1,1,0.05000,5.8215
5200,0,-1.0000,1,1,0.05000,5.7800
5201,0,4.9000,2,58,0.05000,5.7853
5202,0,6.6000,10,59,0.05000,5.8248
5203,0,6.1000,8,58,0.05000,5.8386
5204,0,4.7000,2,56,0.05000,5.8408
5205,0,8.6000,15,69,0.05000,5.8904
5206,0,6.0000,3,67,0.05000,5.9032
5207,0,7.3000,9,68,0.05000,5.9460
5208,0,2.3000,4,28,0.05000,5.8847
5209,0,7.6000,12,65,0.05000,5.9140
5210,0,7.6000,13,63,0.05000,5.9410
5211,0,6.9000,12,58,0.05000,5.9694
5212,0,7.1000,13,58,0.05000,5.9957
5213,0,-0.7000,2,2,0.05000,5.9108
5214,0,5.3000,7,52,0.05000,5.9121
5215,0,6.5000,9,60,0.05000,5.9401
5216,0,3.8000,5,41,0.05000,5.9151
5217,0,1.6000,2,25,0.05000,5.8791
5218,0,-1.0000,1,1,0.05000,5.8379
5219,0,5.2000,4,57,0.05000,5.8487
5220,0,-1.0000,1,1,0.05000,5.8098
5221,0,7.9000,13,66,0.05000,5.8569
5222,0,-1.0000,1,1,0.05000,5.8162
5223,0,6.0000,7,59,0.05000,5.8322
5224,0,2.4000,2,33,0.05000,5.8111
5225,0,5.0000,5,53,0.05000,5.8181
5226,0,7.1000,8,68,0.05000,5.8385
5227,0,5.5000,3,62,0.05000,5.8493
5228,0,7.6000,11,67,0.05000,5.8829
5229,0,6.9000,10,62,0.05000,5.9096
5230,0,-1.0000,1,1,0.05000,5.8666
5231,0,5.7000,5,60,0.05000,5.8810
5232,0,-0.4000,3,3,0.05000,5.7968
5233,0,5.7000,4,62,0.05000,5.8216
5234,0,6.1000,12,50,0.05000,5.8542
5235,0,8.8000,18,65,0.05000,5.9034
5236,0,7.4000,11,65,0.05000,5.9475
5237,0,-0.4000,3,3,0.05000,5.8472
5238,0,-1.0000,1,1,0.05000,5.8077
5239,0,9.8000,22,67,0.05000,5.8561
5240,0,7.2000,9,67,0.05000,5.8802
5241,0,4.1000,4,46,0.05000,5.8669
5242,0,-0.7000,2,2,0.05000,5.7932
5243,0,1.5000,3,22,0.05000,5.7470
5244,0,-0.7000,2,2,0.05000,5.6874
5245,0,-1.0000,1,1,0.05000,5.6560
5246,0,-1.0000,1,1,0.05000,5.6268
5247,0,3.9000,2,48,0.05000,5.6298
5248,0,6.2000,8,59,0.05000,5.6557
5249,0,7.2000,9,67,0.05000,5.6869
5250,0,-1.0000,1,1,0.05000,5.6544
5251,0,6.9000,13,56,0.05000,5.6763
5252,0,5.6000,5,59,0.05000,5.6903
5253,0,6.5000,8,62,0.05000,5.7131
5254,0,5.3000,3,60,0.05000,5.7290
5255,0,7.1000,10,64,0.05000,5.7552
5256,0,5.9000,6,60,0.05000,5.7694
5257,0,7.0000,7,69,0.05000,5.8113
5258,0,5.9000,5,62,0.05000,5.8289
5259,0,7.3000,9,68,0.05000,5.8620
5260,0,6.2000,4,67,0.05000,5.8739
5261,0,5.7000,2,66,0.05000,5.8833
5262,0,5.7000,4,62,0.05000,5.8928
5263,0,-1.0000,1,1,0.05000,5.8478
5264,0,5.5000,4,60,0.05000,5.8569
5265,0,8.1000,14,66,0.05000,5.8833
5266,0,8.7000,16,68,0.05000,5.9125
5267,0,7.8000,13,65,0.05000,5.9703
5268,0,6.7000,9,62,0.05000,5.9955
5269,0,7.6000,11,67,0.05000,6.0230
5270,0,6.6000,7,65,0.05000,6.0368
5271,0,7.5000,12,64,0.05000,6.0643
5272,0,4.8000,4,53,0.05000,6.0537
5273,0,7.7000,11,68,0.05000,6.0740
5274,0,7.5000,11,66,0.05000,6.1064
5275,0,7.1000,8,68,0.05000,6.1331
5276,0,3.8000,6,39,0.05000,6.0922
5277,0,5.9000,5,62,0.05000,6.0977
5278,0,5.0000,2,59,0.05000,6.0951
5279,0,6.8000,8,65,0.05000,6.1109
5280,0,6.0000,10,53,0.05000,6.1269
5281,0,5.4000,2,63,0.05000,6.1288
5282,0,5.5000,5,58,0.05000,6.1324
5283,0,-1.0000,1,1,0.05000,6.0812
5284,0,-1.0000,1,1,0.05000,6.0330
5285,0,6.3000,10,56,0.05000,6.0470
5286,0,6.5000,8,62,0.05000,6.0827
5287,0,7.2000,10,65,0.05000,6.1000
5288,0,5.7000,4,62,0.05000,6.1074
5289,0,-1.0000,1,1,0.05000,6.0594
5290,0,4.4000,7,43,0.05000,6.0513
5291,0,5.8000,5,61,0.05000,6.0688
5292,0,6.3000,7,62,0.05000,6.0847
5293,0,8.3000,20,56,0.05000,6.1215
5294,0,7.3000,11,64,0.05000,6.1534
5295,0,6.3000,8,60,0.05000,6.1747
5296,0,5.9000,3,66,0.05000,6.1860
5297,0,4.6000,3,53,0.05000,6.1769
5298,0,5.8000,6,59,0.05000,6.1862
5299,0,6.5000,10,58,0.05000,6.2095
5300,0,7.5000,18,52,0.05000,6.2482
5301,0,6.9000,9,64,0.05000,6.2640
5302,0,4.5000,5,48,0.05000,6.2478
5303,0,-1.0000,1,1,0.05000,6.1977
5304,0,9.7000,20,70,0.05000,6.2349
5305,0,6.5000,8,62,0.05000,6.2571
5306,0,1.4000,2,23,0.05000,6.2048
5307,0,3.9000,5,42,0.05000,6.1792
5308,0,5.8000,5,61,0.05000,6.1942
5309,0,8.1000,12,70,0.05000,6.2112
5310,0,-1.0000,1,1,0.05000,6.1618
5311,0,7.3000,13,60,0.05000,6.1948
5312,0,6.0000,7,59,0.05000,6.2154
5313,0,7.6000,11,67,0.05000,6.2347
5314,0,5.9000,4,64,0.05000,6.2401
5315,0,6.2000,6,63,0.05000,6.2508
5316,0,3.4000,5,37,0.05000,6.2136
5317,0,-1.0000,1,1,0.05000,6.1670
5318,0,4.5000,3,52,0.05000,6.1641
5319,0,6.6000,7,65,0.05000,6.1893
5320,0,8.2000,17,61,0.05000,6.2455
5321,0,8.4000,13,71,0.05000,6.2817
5322,0,6.3000,5,66,0.05000,6.3019
5323,0,5.7000,5,60,0.05000,6.3087
5324,0,7.5000,9,70,0.05000,6.3486
5325,0,8.1000,13,68,0.05000,6.4075
5326,0,5.5000,4,60,0.05000,6.4061
5327,0,5.7000,7,56,0.05000,6.4051
5328,0,-1.0000,1,1,0.05000,6.3497
5329,0,-1.0000,1,1,0.05000,6.2975
5330,0,0.5000,3,12,0.05000,6.2134
5331,0,6.9000,9,64,0.05000,6.2543
5332,0,6.0000,6,61,0.05000,6.2623
5333,0,7.0000,13,57,0.05000,6.3013
5334,0,8.0000,14,65,0.05000,6.3304
5335,0,2.8000,4,33,0.05000,6.2817
5336,0,4.9000,5,52,0.05000,6.2766
5337,0,8.8000,16,69,0.05000,6.3286
5338,0,-0.1000,3,6,0.05000,6.2256
5339,0,7.1000,7,70,0.05000,6.2419
5340,0,5.6000,4,61,0.05000,6.2495
5341,0,2.2000,2,31,0.05000,6.2186
5342,0,-0.7000,2,2,0.05000,6.1478
5343,0,7.7000,10,70,0.05000,6.1583
5344,0,7.7000,11,68,0.05000,6.1756
5345,0,5.9000,8,56,0.05000,6.2018
5346,0,6.3000,8,60,0.05000,6.2190
5347,0,7.3000,9,68,0.05000,6.2634
5348,0,5.0000,2,59,0.05000,6.2640
5349,0,5.8000,7,57,0.05000,6.2723
5350,0,5.6000,5,59,0.05000,6.2795
5351,0,7.1000,9,66,0.05000,6.3095
5352,0,7.9000,12,68,0.05000,6.3355
5353,0,-0.7000,2,2,0.05000,6.2557
5354,0,3.7000,2,46,0.05000,6.2442
5355,0,5.5000,4,60,0.05000,6.2505
5356,0,0.4000,2,13,0.05000,6.2014
5357,0,-1.0000,1,1,0.05000,6.1621
5358,0,8.5000,14,70,0.05000,6.1978
5359,0,5.7000,5,60,0.05000,6.2132
5360,0,-0.4000,3,3,0.05000,6.1213
5361,0,6.8000,11,59,0.05000,6.1384
5362,0,6.5000,4,70,0.05000,6.1522
5363,0,-1.0000,1,1,0.05000,6.1132
5364,0,5.5000,4,60,0.05000,6.1228
5365,0,-1.0000,1,1,0.05000,6.0862
5366,0,2.9000,4,34,0.05000,6.0645
5367,0,5.1000,3,58,0.05000,6.0726
5368,0,3.4000,2,43,0.05000,6.0674
5369,0,-0.7000,2,2,0.05000,6.0135
5370,0,0.1000,2,10,0.05000,5.9765
5371,0,4.8000,8,45,0.05000,5.9869
5372,0,4.1000,4,46,0.05000,5.9934
5373,0,6.2000,14,47,0.05000,6.0195
5374,0,2.2000,2,31,0.05000,6.0068
5375,0,4.9000,4,54,0.05000,6.0166
5376,0,5.7000,10,50,0.05000,6.0425
5377,0,-1.0000,1,1,0.05000,6.0140
5378,0,4.4000,4,49,0.05000,6.0217
5379,0,5.1000,3,58,0.05000,6.0322
5380,0,5.6000,3,63,0.05000,6.0516
5381,0,7.7000,12,66,0.05000,6.0943
5382,0,3.7000,2,46,0.05000,6.0920
5383,0,3.6000,4,41,0.05000,6.0841
5384,0,6.9000,10,62,0.05000,6.1149
5385,0,5.8000,3,65,0.05000,6.1282
5386,0,-1.0000,1,1,0.05000,6.0936
5387,0,6.1000,5,64,0.05000,6.1212
5388,0,5.6000,4,61,0.05000,6.1332
5389,0,-0.7000,2,2,0.05000,6.0750
5390,0,5.8000,4,63,0.05000,6.0940
5391,0,6.5000,7,64,0.05000,6.1193
5392,0,4.0000,2,49,0.05000,6.1188
5393,0,6.0000,7,59,0.05000,6.1523
5394,0,2.7000,6,28,0.05000,6.1224
5395,0,3.3000,8,30,0.05000,6.1060
5396,0,7.0000,9,65,0.05000,6.1208
5397,0,-1.0000,1,1,0.05000,6.0901
5398,0,6.2000,7,61,0.05000,6.1101
5399,0,3.9000,2,48,0.05000,6.1107
5400,0,6.6000,11,57,0.05000,6.1366
5401,0,7.1000,11,62,0.05000,6.1532
5402,0,6.9000,8,66,0.05000,6.1787
5403,0,2.8000,4,33,0.05000,6.1549
5404,0,-1.0000,1,1,0.05000,6.1207
5405,0,7.0000,10,63,0.05000,6.1520
5406,0,4.5000,2,54,0.05000,6.1549
5407,0,5.7000,5,60,0.05000,6.1672
5408,0,7.7000,13,64,0.05000,6.2177
5409,0,9.0000,17,69,0.05000,6.2715
5410,0,5.7000,6,58,0.05000,6.2896
5411,0,4.4000,3,51,0.05000,6.2846
5412,0,4.7000,2,56,0.05000,6.2844
5413,0,10.4000,24,69,0.05000,6.3479
5414,0,-0.7000,2,2,0.05000,6.2617
5415,0,6.8000,6,69,0.05000,6.2778
5416,0,5.6000,5,59,0.05000,6.2864
5417,1,10.0000,11,70,0.05000,6.3150
5418,0,-0.7000,2,2,0.05000,6.2327
5419,0,8.4000,15,67,0.05000,6.2710
5420,0,-1.0000,1,1,0.05000,6.2210
5421,0,0.6000,2,15,0.05000,6.1639
5422,0,6.8000,7,67,0.05000,6.1787
5423,0,6.3000,5,66,0.05000,6.1920
5424,0,7.0000,8,67,0.05000,6.2180
5425,0,6.2000,5,65,0.05000,6.2304
5426,0,1.5000,2,24,0.05000,6.1884
5427,0,3.8000,3,45,0.05000,6.1770
5428,0,7.7000,11,68,0.05000,6.2286
5429,0,5.5000,6,56,0.05000,6.2391
5430,0,1.2000,3,19,0.05000,6.1776
5431,0,5.9000,8,56,0.05000,6.1904
5432,0,5.5000,2,64,0.05000,6.1985
5433,0,6.4000,10,57,0.05000,6.2297
5434,0,5.7000,5,60,0.05000,6.2424
5435,0,8.1000,12,70,0.05000,6.2984
5436,0,8.0000,11,71,0.05000,6.3118
5437,0,7.8000,11,69,0.05000,6.3466
5438,0,6.5000,7,64,0.05000,6.3595
5439,0,5.7000,3,64,0.05000,6.3647
5440,0,0.1000,2,10,0.05000,6.2920
5441,0,2.6000,3,33,0.05000,6.2526
5442,0,6.4000,11,55,0.05000,6.2731
5443,0,4.9000,6,50,0.05000,6.2744
5444,0,5.7000,6,58,0.05000,6.2898
5445,0,6.1000,10,54,0.05000,6.3194
5446,0,5.0000,3,57,0.05000,6.3222
5447,0,4.8000,5,51,0.05000,6.3204
5448,0,2.4000,2,33,0.05000,6.2957
5449,0,5.8000,5,61,0.05000,6.3064
5450,0,-1.0000,1,1,0.05000,6.2657
5451,0,6.0000,4,65,0.05000,6.2831
5452,0,8.2000,15,65,0.05000,6.3077
5453,0,-1.0000,1,1,0.05000,6.2652
5454,0,0.6000,2,15,0.05000,6.2206
5455,0,7.1000,10,64,0.05000,6.2491
5456,0,6.0000,6,61,0.05000,6.2753
5457,0,5.9000,5,62,0.05000,6.2904
5458,0,7.3000,9,68,0.05000,6.3176
5459,0,7.6000,17,55,0.05000,6.3549
5460,0,6.6000,10,59,0.05000,6.3814
5461,0,7.9000,12,68,0.05000,6.3995
5462,0,5.5000,2,64,0.05000,6.4029
5463,0,0.7000,3,14,0.05000,6.3237
5464,0,7.8000,11,69,0.05000,6.3623
5465,0,7.1000,10,64,0.05000,6.3883
5466,0,3.1000,3,38,0.05000,6.3541
5467,0,5.4000,6,55,0.05000,6.3571
5468,0,-0.4000,3,3,0.05000,6.2571
5469,0,4.7000,3,54,0.05000,6.2581
5470,0,7.1000,10,64,0.05000,6.2779
5471,0,7.1000,12,60,0.05000,6.3100
5472,0,2.8000,3,35,0.05000,6.2808
5473,0,7.3000,13,60,0.05000,6.3342
5474,0,6.5000,9,60,0.05000,6.3633
5475,0,7.8000,12,67,0.05000,6.3834
5476,0,6.2000,5,65,0.05000,6.4007
5477,0,-1.0000,1,1,0.05000,6.3523
5478,0,7.4000,10,67,0.05000,6.3794
5479,0,0.6000,2,15,0.05000,6.3214
5480,0,5.3000,2,62,0.05000,6.3262
5481,0,6.8000,8,65,0.05000,6.3440
5482,0,3.1000,2,40,0.05000,6.3256
5483,0,7.7000,11,68,0.05000,6.3785
5484,0,5.9000,5,62,0.05000,6.3881
5485,0,-1.0000,1,1,0.05000,6.3413
5486,0,2.3000,2,32,0.05000,6.3135
5487,0,1.2000,3,19,0.05000,6.2566
5488,0,7.4000,10,67,0.05000,6.2860
5489,0,6.7000,6,68,0.05000,6.3025
5490,0,4.6000,5,49,0.05000,6.3000
5491,0,5.3000,6,54,0.05000,6.3063
5492,0,4.6000,3,53,0.05000,6.3076
5493,0,-1.0000,1,1,0.05000,6.2687
5494,0,3.7000,6,38,0.05000,6.2566
5495,0,6.2000,11,53,0.05000,6.2836
5496,0,-0.7000,2,2,0.05000,6.2227
5497,0,4.0000,2,49,0.05000,6.2230
5498,0,-0.7000,2,2,0.05000,6.1697
5499,0,5.6000,6,57,0.05000,6.1946
5500,0,6.0000,4,65,0.05000,6.2164
5501,0,0.5000,3,12,0.05000,6.1660
5502,0,6.9000,9,64,0.05000,6.1885
5503,0,6.5000,5,68,0.05000,6.2150
5504,0,6.5000,7,64,0.05000,6.2475
5505,0,-1.0000,1,1,0.05000,6.2134
5506,0,-1.0000,1,1,0.05000,6.1815
5507,0,5.3000,3,60,0.05000,6.1917
5508,0,0.0000,2,9,0.05000,6.1505
5509,0,6.5000,6,66,0.05000,6.1638
5510,0,-0.7000,2,2,0.05000,6.1151
5511,0,4.5000,3,52,0.05000,6.1224
5512,0,6.6000,11,57,0.05000,6.1388
5513,0,-1.0000,1,1,0.05000,6.1111
5514,0,-0.2000,2,7,0.05000,6.0742
5515,0,-1.0000,1,1,0.05000,6.0510
5516,0,6.5000,6,66,0.05000,6.0651
5517,0,4.3000,3,50,0.05000,6.0721
5518,0,4.7000,4,52,0.05000,6.0850
5519,0,6.8000,6,69,0.05000,6.0956
5520,0,2.5000,3,32,0.05000,6.0830
5521,0,2.9000,8,26,0.05000,6.0701
5522,0,3.8000,4,43,0.05000,6.0749
5523,0,-1.0000,1,1,0.05000,6.0516
5524,0,0.1000,3,8,0.05000,6.0135
5525,0,2.1000,3,28,0.05000,6.0037
5526,0,1.9000,4,24,0.05000,5.9927
5527,0,4.8000,5,51,0.05000,6.0075
5528,0,2.1000,4,26,0.05000,5.9957
5529,0,-0.4000,3,3,0.05000,5.9584
5530,0,-1.0000,1,1,0.05000,5.9430
5531,0,-0.4000,3,3,0.05000,5.9118
5532,0,2.7000,2,36,0.05000,5.9138
5533,0,5.1000,2,60,0.05000,5.9243
5534,0,1.4000,6,15,0.05000,5.9074
5535,0,8.0000,16,61,0.05000,5.9485
5536,0,4.6000,2,55,0.05000,5.9576
5537,0,-0.4000,2,5,0.05000,5.9320
5538,0,1.9000,6,20,0.05000,5.9174
5539,0,4.9000,9,44,0.05000,5.9355
5540,0,-0.4000,3,3,0.05000,5.9027
5541,0,-1.0000,1,1,0.05000,5.8891
5542,0,-0.4000,3,3,0.05000,5.8618
5543,0,-0.7000,2,2,0.05000,5.8484
5544,0,3.3000,7,32,0.05000,5.8570
5545,0,-0.4000,3,3,0.05000,5.8347
5546,0,-1.0000,1,1,0.05000,5.8255
5547,0,-0.7000,2,2,0.05000,5.8107
5548,0,5.1000,5,54,0.05000,5.8158
5549,0,6.6000,12,55,0.05000,5.8256
5550,0,4.4000,2,53,0.05000,5.8342
5551,0,-1.0000,1,1,0.05000,5.8229
5552,0,-0.7000,2,2,0.05000,5.8046
5553,0,3.9000,2,48,0.05000,5.8116
5554,0,7.1000,10,64,0.05000,5.8018
5555,0,2.2000,6,23,0.05000,5.7956
5556,0,5.3000,5,56,0.05000,5.8034
5557,0,6.1000,12,50,0.05000,5.8286
5558,0,4.9000,7,48,0.05000,5.8386
5559,0,-0.7000,2,2,0.05000,5.8126
5560,0,2.4000,9,19,0.05000,5.8053
5561,0,2.0000,2,29,0.05000,5.8034
5562,0,8.0000,12,69,0.05000,5.8203
5563,0,-0.7000,2,2,0.05000,5.7928
5564,0,1.1000,2,20,0.05000,5.7834
5565,0,-0.4000,3,3,0.05000,5.7529
5566,0,4.6000,4,51,0.05000,5.7622
5567,0,0.3000,2,12,0.05000,5.7480
5568,0,1.6000,7,15,0.05000,5.7346
5569,0,0.7000,3,14,0.05000,5.7227
5570,0,-0.4000,3,3,0.05000,5.7015
5571,0,3.9000,7,38,0.05000,5.7088
5572,0,8.4000,13,71,0.05000,5.6883
5573,0,3.6000,3,43,0.05000,5.6950
5574,0,0.9000,4,14,0.05000,5.6810
5575,0,5.4000,5,57,0.05000,5.6891
5576,0,-0.4000,3,3,0.05000,5.6648
5577,0,1.0000,3,17,0.05000,5.6548
5578,0,0.1000,3,8,0.05000,5.6375
5579,0,1.6000,2,25,0.05000,5.6361
5580,0,5.5000,5,58,0.05000,5.6420
5581,0,4.4000,4,49,0.05000,5.6505
5582,0,5.0000,8,47,0.05000,5.6756
5583,0,5.3000,5,56,0.05000,5.6900
5584,0,2.6000,8,23,0.05000,5.6882
5585,0,6.2000,8,59,0.05000,5.6937
5586,0,3.3000,7,32,0.05000,5.7024
5587,0,0.4000,2,13,0.05000,5.6855
5588,0,-1.0000,1,1,0.05000,5.6705
5589,0,6.8000,12,57,0.05000,5.6768
5590,0,4.6000,5,49,0.05000,5.6865
5591,0,7.0000,7,69,0.05000,5.7154
5592,0,4.7000,5,50,0.05000,5.7262
5593,0,5.4000,9,49,0.05000,5.7517
5594,0,2.1000,2,30,0.05000,5.7430
5595,0,6.4000,4,69,0.05000,5.7631
5596,0,1.5000,3,22,0.05000,5.7415
5597,0,7.3000,10,66,0.05000,5.7836
5598,0,5.8000,8,55,0.05000,5.8080
5599,0,-1.0000,1,1,0.05000,5.7807
5600,0,6.0000,5,63,0.05000,5.8057
5601,0,3.7000,4,42,0.05000,5.8045
5602,0,1.6000,6,17,0.05000,5.7661
5603,0,8.4000,16,65,0.05000,5.7981
5604,0,3.6000,5,39,0.05000,5.7950
5605,0,5.4000,6,55,0.05000,5.8151
5606,0,6.1000,6,62,0.05000,5.8293
5607,0,7.3000,10,66,0.05000,5.8573
5608,0,4.3000,2,52,0.05000,5.8603
5609,0,6.8000,7,67,0.05000,5.8898
5610,0,-0.4000,3,3,0.05000,5.8146
5611,0,5.1000,4,56,0.05000,5.8254
5612,0,3.8000,2,47,0.05000,5.8269
5613,0,6.6000,10,59,0.05000,5.8495
5614,0,4.2000,5,45,0.05000,5.8539
5615,0,6.5000,8,62,0.05000,5.8716
5616,0,4.8000,4,53,0.05000,5.8770
5617,0,8.1000,16,62,0.05000,5.9148
5618,0,5.4000,4,59,0.05000,5.9288
5619,0,6.0000,5,63,0.05000,5.9481
5620,0,7.4000,11,65,0.05000,5.9670
5621,0,6.3000,6,64,0.05000,5.9854
5622,0,5.6000,4,61,0.05000,5.9959
5623,0,4.2000,2,51,0.05000,5.9923
5624,0,6.9000,6,70,0.05000,6.0070
